PLS_id,g1,resopfrac,tleaf,twood,troot,aleaf,awood,aroot,c4,leaf_n2c,awood_n2c,froot_n2c,leaf_p2c,awood_p2c,froot_p2c,amp,pdia
10.0,6.9298845581235025,0.3180828939109225,1.9800549836239352,0.0,3.1276184537056206,0.41625,0.0,0.58375,1.0,0.044554319232702255,0.0,0.021092010661959648,0.0045296913012862206,0.0,0.0010744218016043305,0.6236897730993449,0.0
11.0,2.813807341101814,0.36280551542422834,0.737090030208471,0.0,3.567156545281447,0.51875,0.0,0.48125,1.0,0.01427115872502327,0.0,0.028099138289690018,0.001878859824500978,0.0,0.0009140142356045544,0.029589315490205128,0.0
12.0,11.909872490092077,0.32899533088534194,1.9553140841704857,0.0,2.4149693075636836,0.74625,0.0,0.25375,1.0,0.01537379715591669,0.0,0.04274771735072136,0.0008712963899597526,0.0,0.004367183428257704,0.5579451006483045,0.0
13.0,6.45099825993176,0.5651147646940116,1.2521869496384426,0.0,2.6058389786144924,0.33625,0.0,0.66375,1.0,0.03967120870947838,0.0,0.042268283665180206,0.0022389048244804144,0.0,0.0012154394062235951,0.03531875661081509,0.0
14.0,11.112056950735358,0.6030738758293239,1.8814004275826084,0.0,2.1221538920355147,0.6075,0.0,0.3925,1.0,0.032526567578315735,0.0,0.04530716314911842,0.00222202786244452,0.0,0.0014951244229450822,0.07867597613547445,0.0
15.0,6.5800773399667225,0.48073756308483134,1.5291185729003456,0.0,2.669248534194523,0.30875,0.0,0.69125,1.0,0.00674396799877286,0.0,0.016091136261820793,0.0019384922925382853,0.0,0.001159032341092825,0.842171419082742,0.0
16.0,8.234417291876557,0.5438748104059977,0.9667765928931716,0.0,2.8954968780021,0.425,0.0,0.575,1.0,0.03113139234483242,0.0,0.0203839223831892,0.002689523622393608,0.0,0.0017248656367883086,0.9944973699221721,0.0
17.0,3.3226594896478177,0.2255812826289284,0.3570519260503522,0.0,2.220478356081931,0.3575,0.0,0.6425,1.0,0.03357857093214989,0.0,0.057359419763088226,0.0016650831094011664,0.0,0.0008464432903565466,0.22168319153261004,0.0
18.0,11.235790665377356,0.3524039578233946,0.47292231148841823,0.0,1.9890204076884739,0.46625,0.0,0.53375,1.0,0.019238654524087906,0.0,0.03894174098968506,0.003744343062862754,0.0,0.0010250656632706523,0.3175586462387397,0.0
19.0,6.567256989073875,0.3440168130100807,0.286912548165474,0.0,3.073575175107482,0.2475,0.0,0.7525,1.0,0.017894111573696136,0.0,0.03677322342991829,0.001724153058603406,0.0,0.0013511688448488712,0.19582830813086108,0.0
20.0,5.982262542156484,0.34325908517989856,1.5108965857398011,0.0,2.44092749888341,0.0625,0.0,0.9375,1.0,0.007199650164693594,0.0,0.04234942048788071,0.003209901275113225,0.0,0.003281935350969434,0.025918614493310014,0.0
21.0,10.517581571883476,0.6303052053152778,1.6378945414869444,0.0,3.291578990595627,0.63125,0.0,0.36875,1.0,0.010614451952278614,0.0,0.050507187843322754,0.0007902862853370607,0.0,0.0008123640436679125,0.574915165795152,0.0
22.0,10.676843562450031,0.29369270746195747,1.0856027352359667,0.0,2.2786017667973795,0.24125,0.0,0.75875,1.0,0.034574322402477264,0.0,0.053169894963502884,0.001969996141269803,0.0,0.0008135391981340945,0.03320494038744229,0.0
23.0,10.138479385442306,0.4954084318343724,1.5077302737373552,0.0,2.1512599889872135,0.12875,0.0,0.87125,1.0,0.0073796724900603294,0.0,0.02223527990281582,0.0009742467664182186,0.0,0.0006977872108109295,0.4387671233106198,0.0
24.0,5.464021655409187,0.44565243526940745,0.5554664460862713,0.0,3.412987472777898,0.3925,0.0,0.6075,1.0,0.02811601385474205,0.0,0.030297162011265755,0.0007379672606475651,0.0,0.004872496705502272,0.03581922100098815,0.0
25.0,3.093194623624689,0.4313389316568722,0.9918367066829048,0.0,1.9514542730704034,0.4875,0.0,0.5125,1.0,0.04457119479775429,0.0,0.03627903386950493,0.0008814226603135467,0.0,0.003307788399979472,0.1927647402642314,0.0
26.0,12.382916122826705,0.6145129877791068,1.9413347923289594,0.0,3.385769757370157,0.2375,0.0,0.7625,1.0,0.03227340802550316,0.0,0.021785348653793335,0.0023502937983721495,0.0,0.0017748093232512474,0.7310982098993828,0.0
27.0,11.34629120848875,0.3796033595681507,1.5788797126037317,0.0,0.26971284901264214,0.8025,0.0,0.1975,1.0,0.044762469828128815,0.0,0.00669421162456274,0.0014248655643314123,0.0,0.001070308731868863,0.21735414549034868,0.0
28.0,2.142366168369188,0.5390951617892086,1.4372538665401724,0.0,3.7008153758547366,0.36625,0.0,0.63375,1.0,0.03937867283821106,0.0,0.010780472308397293,0.00298149767331779,0.0,0.002802475355565548,0.650301329588041,0.0
29.0,11.860127762973011,0.42739242081680195,0.19767689129682728,0.0,2.875244515210151,0.2675,0.0,0.7325,1.0,0.040610700845718384,0.0,0.03506200760602951,0.001427115872502327,0.0,0.0033142517786473036,0.2601284776615661,0.0
30.0,2.927478345721027,0.3427864219508906,0.25142499292338927,0.0,1.819381053255947,0.2875,0.0,0.7125,1.0,0.007897237315773964,0.0,0.04568333551287651,0.0019098012708127499,0.0,0.0025703837163746357,0.7277883821734213,0.0
31.0,7.402538174209963,0.5891935256149612,1.5461516181687478,0.0,3.6335911796649842,0.65375,0.0,0.34625,1.0,0.03979497402906418,0.0,0.03471533954143524,0.004340105224400759,0.0,0.0007894486770965159,0.7523776517881562,0.0
32.0,7.374637739077212,0.6287559433877068,1.756803633148333,0.0,3.0656531151951185,0.91625,0.0,0.08375,1.0,0.005866358522325754,0.0,0.02112889103591442,0.0019722464494407177,0.0,0.004893649369478226,0.4858583272516698,0.0
33.0,7.76046046189251,0.5691357423448531,1.8964268113452498,0.0,3.002806965725803,0.66875,0.0,0.33125,1.0,0.01424865610897541,0.0,0.006738467141985893,0.0033376046922057867,0.0,0.0025210275780409575,0.6818985058990871,0.0
34.0,6.750020613971195,0.6407161924007307,1.5750188247048054,0.0,3.564370955641514,0.82875,0.0,0.17125,1.0,0.02400362491607666,0.0,0.022987622767686844,0.003937304485589266,0.0,0.003053956665098667,0.7475380431326417,0.0
35.0,2.2874815804831927,0.37408966948695976,1.2811190388637967,0.0,2.6124662799202163,0.24125,0.0,0.75875,1.0,0.009781847707927227,0.0,0.017713839188218117,0.0018091010861098766,0.0,0.0035105012357234955,0.9619632328704734,0.0
36.0,11.256943852729773,0.6344500227346936,1.8392853549958086,0.0,3.2171048879660167,0.05375,0.0,0.94625,1.0,0.005433178972452879,0.0,0.007999749854207039,0.00142205273732543,0.0,0.001399937435053289,0.8946966696003315,0.0
37.0,13.909856412432147,0.354699978687279,1.6432143236069439,0.0,1.1749884891895441,0.1475,0.0,0.8525,1.0,0.01794474385678768,0.0,0.03321065008640289,0.0018608575919643044,0.0,0.0035586822777986526,0.06887043917537143,0.0
38.0,3.8341567874952385,0.31017223463982607,0.597348067376437,0.0,3.4771506778026327,0.16375,0.0,0.83625,1.0,0.016825228929519653,0.0,0.058989498764276505,0.0006068883812986314,0.0,0.0017994873924180865,0.7077310159804195,0.0
39.0,8.914061944550118,0.6099587123442933,0.3570519260503522,0.0,3.798888523090756,0.16875,0.0,0.83125,1.0,0.0325603187084198,0.0,0.01786135695874691,0.0009095512214116752,0.0,0.0017701088218018413,0.19998906481513087,0.0
40.0,6.323589003589152,0.4393273803345934,1.300196874355335,0.0,2.4381389998308993,0.21375,0.0,0.78625,1.0,0.011936492286622524,0.0,0.025937993079423904,0.0033674209844321012,0.0,0.0008446805877611041,0.28947304671253815,0.0
41.0,8.875565524639557,0.5500676133687143,1.532705759122785,0.0,3.0622770497926117,0.15625,0.0,0.84375,1.0,0.01838354766368866,0.0,0.05232904106378555,0.0049628703854978085,0.0,0.0018147643422707915,0.4320853287964268,0.0
42.0,12.86348085408331,0.531681762551803,1.9160229804430438,0.0,2.9470542835395586,0.64,0.0,0.36,1.0,0.04679334908723831,0.0,0.014092261902987957,0.0008127890760079026,0.0,0.0026826104149222374,0.2658600370811187,0.0
43.0,14.225885075313547,0.20619828974192422,1.72070399617136,0.0,3.1863746512199747,0.3325,0.0,0.6675,1.0,0.019328666850924492,0.0,0.012027003802359104,0.0035114388447254896,0.0,0.004056944511830807,0.7970495667218299,0.0
44.0,2.3475694775658145,0.5560228116875763,1.728663152461514,0.0,3.109099384196985,0.22125,0.0,0.77875,1.0,0.018209151923656464,0.0,0.05587685853242874,0.0025190648157149553,0.0,0.004312539007514715,0.6536329437333568,0.0
45.0,3.271541683017703,0.45876948014390967,0.8338813843107432,0.0,2.2192617670744443,0.46875,0.0,0.53125,1.0,0.02038629911839962,0.0,0.018665332347154617,0.001213901792652905,0.0,0.0007359794690273702,0.3346399839401077,0.0
46.0,5.739757494080145,0.37806937794121753,1.4487623948433768,0.0,2.4487110609836513,0.545,0.0,0.455,1.0,0.043294161558151245,0.0,0.03478910028934479,0.0014709964161738753,0.0,0.002967583481222391,0.6850382918525504,0.0
47.0,4.799778947232211,0.6958844813002778,1.5847486262700659,0.0,0.4343621959643381,0.67125,0.0,0.32875,1.0,0.029629329219460487,0.0,0.05933616682887077,0.004974121693521738,0.0,0.002410563873127103,0.42437813618186393,0.0
48.0,10.142395112988796,0.49649866536697324,1.2457690386919413,0.0,0.2821510712032794,0.80375,0.0,0.19625,1.0,0.01449618674814701,0.0,0.05173159018158913,0.003563757985830307,0.0,0.002035104436799884,0.029659990186672078,0.0
49.0,6.606788694778594,0.23997949295151816,1.4908592028862169,0.0,3.9058952374287377,0.8725,0.0,0.1275,1.0,0.03332541510462761,0.0,0.0351283922791481,0.0031969621777534485,0.0,0.0008493811474181712,0.27787910973440527,0.0
50.0,7.614995320537337,0.21957275642279728,0.7071131119140136,0.0,2.454567750030875,0.25125,0.0,0.74875,1.0,0.007205275818705559,0.0,0.01425453182309866,0.0007255906821228564,0.0,0.0030192898120731115,0.941970067549085,0.0
51.0,4.64917169817504,0.2511980428899623,0.7439764767615407,0.0,3.3356226706566887,0.55125,0.0,0.44875,1.0,0.045319415628910065,0.0,0.013133391737937927,0.003965995740145445,0.0,0.003354206681251526,0.24218526601398266,0.0
52.0,7.497833929648689,0.5292825440723512,1.8539953168831922,0.0,3.437333360522029,0.305,0.0,0.695,1.0,0.04378359764814377,0.0,0.039812102913856506,0.0011019502999261022,0.0,0.002432891633361578,0.6673926339007136,0.0
53.0,7.0168621036943915,0.46748104171471344,1.5419379783337621,0.0,2.908305005912168,0.325,0.0,0.675,1.0,0.022884109988808632,0.0,0.03343930467963219,0.001813601702451706,0.0,0.004430053755640984,0.3129553809800394,0.0
54.0,8.18569371556614,0.4342426146851205,1.5891677374763606,0.0,3.845623764181361,0.16125,0.0,0.83875,1.0,0.030355043709278107,0.0,0.01786135695874691,0.0011582073057070374,0.0,0.0032243530731648207,0.3527820440042354,0.0
55.0,9.166302944415744,0.5326897921900732,1.2050463119227577,0.0,1.2340629315994078,0.14875,0.0,0.85125,1.0,0.02047068439424038,0.0,0.04600049927830696,0.004899862688034773,0.0,0.001698424806818366,0.46774736227739055,0.0
56.0,10.679206238686719,0.5945832932105755,1.8213918554842654,0.0,2.374228054298477,0.94,0.0,0.06,1.0,0.021370796486735344,0.0,0.00892911572009325,0.004935304634273052,0.0,0.0012177897151559591,0.5039596679519504,0.0
57.0,10.000775880277537,0.6555439634565399,1.8067337972601578,0.0,3.0794390395965086,0.495,0.0,0.505,1.0,0.029123015701770782,0.0,0.02430053800344467,0.003298787400126457,0.0,0.0045046755112707615,0.4978678219970166,0.0
58.0,10.611908072676528,0.3404678199361456,0.7679995885166364,0.0,3.8281141675139785,0.12375,0.0,0.87625,1.0,0.012234654277563095,0.0,0.024322666227817535,0.004068383481353521,0.0,0.0018135892460122705,0.4848216893226513,0.0
59.0,14.107861214432766,0.6293645420888656,1.9411318498405088,0.0,2.216021239526599,0.76,0.0,0.24,1.0,0.01533441711217165,0.0,0.027951618656516075,0.0022287785541266203,0.0,0.001547418418340385,0.10012821666432406,0.0
60.0,14.411744701097403,0.32562254895083587,0.639469709166822,0.0,2.8535581002611417,0.39625,0.0,0.60375,1.0,0.04154456779360771,0.0,0.017949867993593216,0.004782285075634718,0.0,0.001904075499624014,0.03369411797837967,0.0
61.0,13.312910733061656,0.40441002605478515,1.1668579312998997,0.0,2.135508755345188,0.29375,0.0,0.70625,1.0,0.047592200338840485,0.0,0.006067258305847645,0.003087823512032628,0.0,0.0013411801774054766,0.41152775977120015,0.0
62.0,13.47364415613355,0.3204932378269047,0.613054260496577,0.0,3.352718678785132,0.1275,0.0,0.8725,1.0,0.03298787400126457,0.0,0.031484685838222504,0.0028071010019630194,0.0,0.004603387787938118,0.9668545823417934,0.0
63.0,8.286810037860452,0.3264547691030979,0.9677904564330427,0.0,3.956760380092989,0.46,0.0,0.54,1.0,0.01928928680717945,0.0,0.016526315361261368,0.0035401300992816687,0.0,0.001308863633312285,0.8509321587522392,0.0
64.0,13.103238026459492,0.32675575193186834,1.7301445472342056,0.0,2.4340584760046413,0.37125,0.0,0.62875,1.0,0.03224528208374977,0.0,0.027155019342899323,0.0034135517198592424,0.0,0.004528178367763758,0.6836228065258455,0.0
65.0,6.257008111164426,0.22277784956028812,0.8138459743968389,0.0,3.7511889849666917,0.5625,0.0,0.4375,1.0,0.01991373859345913,0.0,0.05703487992286682,0.002522440394386649,0.0,0.003692649072036147,0.3962051310989474,0.0
66.0,8.655937124368982,0.39048740237676105,0.49696207367196665,0.0,2.114465974563667,0.35,0.0,0.65,1.0,0.014828103594481945,0.0,0.04332304000854492,0.0029370547272264957,0.0,0.0008628953364677727,0.35094971403011,0.0
67.0,10.87303495458045,0.36715398690418544,1.290939965138013,0.0,3.0622770497926117,0.92125,0.0,0.07875,1.0,0.02495436929166317,0.0,0.052365921437740326,0.0007790348608978093,0.0,0.0019410926615819335,0.5661008506002286,0.0
68.0,13.993654720584374,0.3327206331912592,1.266613473331714,0.0,3.565720374821701,0.67125,0.0,0.32875,1.0,0.017528440803289413,0.0,0.005174771882593632,0.001658894820138812,0.0,0.0015785598661750555,0.8005438122170462,0.0
69.0,8.531365349252884,0.6431393913579149,1.7954095758825723,0.0,3.9134675077923466,0.805,0.0,0.195,1.0,0.022197775542736053,0.0,0.040475934743881226,0.004881860222667456,0.0,0.0018365045543760061,0.5384129297130983,0.0
70.0,8.386685206172578,0.6782767754997818,1.2648679495947988,0.0,3.6090256743191658,0.435,0.0,0.565,1.0,0.015598825179040432,0.0,0.041567571461200714,0.0019879986066371202,0.0,0.0024663833901286125,0.6821365403665965,0.0
71.0,13.678133897669055,0.5570205644208873,1.5936492220875627,0.0,3.7622874257899745,0.41125,0.0,0.58875,1.0,0.024774346500635147,0.0,0.03288611024618149,0.0032571570482105017,0.0,0.0015726840356364846,0.5442214452466073,0.0
72.0,9.616370458801509,0.5106479822111859,1.6631308634648059,0.0,3.3798079668886425,0.8825,0.0,0.1175,1.0,0.02170833945274353,0.0,0.049194272607564926,0.0048616076819598675,0.0,0.0028477185405790806,0.01891658723566931,0.0
73.0,5.714179559460687,0.37554344136663975,1.3565458057855946,0.0,2.3373874209059626,0.4075,0.0,0.5925,1.0,0.026282034814357758,0.0,0.04159707576036453,0.0028633580077439547,0.0,0.0035087387077510357,0.23693249902000718,0.0
74.0,2.5859401851111614,0.28842345232931255,1.680902570132198,0.0,2.9001980671427328,0.51875,0.0,0.48125,1.0,0.026535192504525185,0.0,0.05413614213466644,0.0037617827765643597,0.0,0.0039876108057796955,0.5408733612860742,0.0
75.0,13.58699191840641,0.29095732760914134,1.8428576917075905,0.0,1.7849306898600197,0.72375,0.0,0.27625,1.0,0.03923802822828293,0.0,0.019484059885144234,0.003340980038046837,0.0,0.004353669006377459,0.33683082014602633,0.0
76.0,8.957498242101241,0.5458502402130785,0.9666969879698207,0.0,1.8138104679071967,0.4275,0.0,0.5725,1.0,0.010479435324668884,0.0,0.006804850418120623,0.0014985622838139534,0.0,0.003168533556163311,0.32674157255130165,0.0
77.0,4.808294157821477,0.27927768975374456,1.8716425748843832,0.0,2.9804811409701366,0.1525,0.0,0.8475,1.0,0.024442430585622787,0.0,0.025635579600930214,0.004287785850465298,0.0,0.004587523639202118,0.6322846136077632,0.0
78.0,6.547985611171594,0.42487348503090505,0.8523976900844439,0.0,3.8232732903341584,0.335,0.0,0.665,1.0,0.01388861145824194,0.0,0.04414176940917969,0.0013579197693616152,0.0,0.002053906675428152,0.11222092116925703,0.0
79.0,13.171069902533452,0.3115872539754233,0.9193043851833698,0.0,2.7345590574765506,0.36875,0.0,0.63125,1.0,0.019216151908040047,0.0,0.016600074246525764,0.004229841288179159,0.0,0.001468096044845879,0.23028486109905835,0.0
80.0,6.778200493212037,0.6819263849163512,1.5196299792115087,0.0,0.2696182546479744,0.88125,0.0,0.11875,1.0,0.01293786708265543,0.0,0.013856232166290283,0.0028138516936451197,0.0,0.0007583072874695063,0.7009216008528156,0.0
81.0,14.234327371597802,0.4127377909829294,1.227115920888772,0.0,2.861654755858667,0.63375,0.0,0.36625,1.0,0.03477122262120247,0.0,0.030806099995970726,0.003931678831577301,0.0,0.004205013159662485,0.9978559716131931,0.0
82.0,14.431555889252884,0.6205873635556278,1.373877252292139,0.0,2.472142443378313,0.48625,0.0,0.51375,1.0,0.012386548332870007,0.0,0.027332041412591934,0.0009016752010211349,0.0,0.003452919190749526,0.33914518068956817,0.0
83.0,14.013396838871074,0.516338034982109,0.6619329815203568,0.0,2.7285863343491537,0.2125,0.0,0.7875,1.0,0.04675959423184395,0.0,0.016393549740314484,0.002933116629719734,0.0,0.0029705213382840157,0.3552842743077879,0.0
84.0,8.307342818835043,0.6046738122757479,1.1899312655548662,0.0,2.4425891696563076,0.31,0.0,0.69,1.0,0.046562694013118744,0.0,0.04052756726741791,0.0010102512314915657,0.0,0.0008805225370451808,0.23197501739620754,0.0
85.0,8.489146366881176,0.665510333110604,1.8940778208176374,0.0,0.19171473165029512,0.64,0.0,0.36,1.0,0.02643955498933792,0.0,0.035371795296669006,0.003045068122446537,0.0,0.003502862760797143,0.14973238905574984,0.0
86.0,11.32467752990223,0.39073353583534787,1.1870031855183765,0.0,2.1914444564480844,0.38125,0.0,0.61875,1.0,0.03761782869696617,0.0,0.042415801435709,0.0014721215702593327,0.0,0.0016055882442742586,0.5924008541302511,0.0
87.0,8.160888129936344,0.26644588147916587,0.852411654255905,0.0,2.741309140460571,0.185,0.0,0.815,1.0,0.02452119067311287,0.0,0.05839942395687103,0.001272409106604755,0.0,0.0024981121532619,0.3436997483604321,0.0
88.0,7.249625246788073,0.5139231618035942,1.7737780054254424,0.0,3.731168219348144,0.86375,0.0,0.13625,1.0,0.011643955484032631,0.0,0.03666258230805397,0.0009376797243021429,0.0,0.003519314806908369,0.8243913524390449,0.0
89.0,4.545160510534793,0.21085926287395845,0.2020149506936231,0.0,2.2900701789262605,0.1525,0.0,0.8475,1.0,0.03369108587503433,0.0,0.051001373678445816,0.0028346667531877756,0.0,0.0032296411227434874,0.8614453321840061,0.0
90.0,9.936576233911193,0.4591942318552601,1.1087037759385203,0.0,1.7542125200845828,0.0725,0.0,0.9275,1.0,0.024751843884587288,0.0,0.025030754506587982,0.002791348844766617,0.0,0.0010021502384915948,0.1177919173868129,0.0
91.0,12.381333931667605,0.4636844980824631,1.8030355406711633,0.0,0.9275802596133522,0.9125,0.0,0.0875,1.0,0.016982747241854668,0.0,0.04105863347649574,0.0035665708128362894,0.0,0.0015080510638654232,0.6192500105902184,0.0
92.0,10.83762388013213,0.32778721141512657,1.7068512719863977,0.0,2.7471888882324453,0.595,0.0,0.405,1.0,0.030338168144226074,0.0,0.04681922867894173,0.0015598825411871076,0.0,0.0034535066224634647,0.12647040288764227,0.0
93.0,3.1444337592314553,0.244757641099837,0.7591390247393139,0.0,2.8881373049099572,0.38875,0.0,0.61125,1.0,0.03690336272120476,0.0,0.01752944104373455,0.0012172771384939551,0.0,0.0028582948725670576,0.5583994399073818,0.0
94.0,4.027848897030161,0.445044783064246,1.7166360007381294,0.0,3.6137078597100483,0.48375,0.0,0.51625,1.0,0.025089386850595474,0.0,0.04369921237230301,0.0008791724103502929,0.0,0.0006167020765133202,0.9541902506101462,0.0
95.0,2.5391401154281197,0.25579246775923764,1.6278392007985174,0.0,2.4939190658794836,0.3325,0.0,0.6675,1.0,0.007334666792303324,0.0,0.041538067162036896,0.000602387823164463,0.0,0.001679622451774776,0.6980594168227796,0.0
96.0,9.568545084312175,0.5204151840607709,1.822300240503314,0.0,2.395971102036753,0.455,0.0,0.545,1.0,0.023936117067933083,0.0,0.048051007091999054,0.004062195308506489,0.0,0.00344351795502007,0.8372346800550401,0.0
97.0,7.824665637564868,0.5015431377044026,1.5331832469102988,0.0,2.663584144274881,0.405,0.0,0.595,1.0,0.04915051907300949,0.0,0.0505809485912323,0.0027418427634984255,0.0,0.003387110773473978,0.28516487537364016,0.0
98.0,4.7999385817562885,0.5885729244653775,1.8527685173722241,0.0,1.9459648037024153,0.58875,0.0,0.41125,1.0,0.030400050804018974,0.0,0.023083509877324104,0.004302412737160921,0.0,0.0015421302523463964,0.4580405268184005,0.0
99.0,2.7822450578527396,0.440988881364077,1.7583968785200919,0.0,1.5663195493077076,0.76875,0.0,0.23125,1.0,0.03901300206780434,0.0,0.029854606837034225,0.002722715260460973,0.0,0.0017665833001956344,0.793265014970873,0.0
100.0,3.765792382655932,0.34458985197332836,1.9912759062969634,0.0,1.5932884063335444,0.67,0.0,0.33,1.0,0.031125765293836594,0.0,0.011857356876134872,0.002967996057122946,0.0,0.0036650330293923616,0.16940005552496942,0.0
101.0,4.328753454830149,0.5587942341441099,1.7588638525965232,0.0,2.808083560353031,0.07375,0.0,0.92625,1.0,0.04981435090303421,0.0,0.014822477474808693,0.0009382423013448715,0.0,0.003887723432853818,0.7369461086498158,0.0
102.0,4.677551380273597,0.25040738004445545,1.9010795109677452,0.0,2.318808550882756,0.815,0.0,0.185,1.0,0.026208901777863503,0.0,0.05578097328543663,0.0048126638866961,0.0,0.002773096552118659,0.7966065346310046,0.0
103.0,6.485466869015794,0.4291476345423043,1.0803282892439008,0.0,2.260800340928147,0.17875,0.0,0.82125,1.0,0.024206150323152542,0.0,0.008162020705640316,0.001525003113783896,0.0,0.002183760516345501,0.7033353207670935,0.0
104.0,2.275874577561412,0.4130466283617853,1.5732831998394354,0.0,1.620433954269442,0.925,0.0,0.075,1.0,0.013044755905866623,0.0,0.04920164868235588,0.0032712214160710573,0.0,0.004974734503775835,0.3112443684295571,0.0
105.0,12.773640298320956,0.26427691687464006,1.103662095282379,0.0,1.5073955036622533,0.26375,0.0,0.73625,1.0,0.04774972051382065,0.0,0.05305188149213791,0.0008904237765818834,0.0,0.0042573073878884315,0.4815583268171443,0.0
106.0,5.630494297887748,0.6945956183041113,0.354570327052287,0.0,2.5958632968247257,0.07875,0.0,0.92125,1.0,0.01039504911750555,0.0,0.04891398921608925,0.0006682085222564638,0.0,0.0026021127123385668,0.9954177758639863,0.0
107.0,11.282101344068789,0.6143313306843095,1.6104121273921836,0.0,1.7079368677843632,0.685,0.0,0.315,1.0,0.0395418182015419,0.0,0.05051456391811371,0.0037623452953994274,0.0,0.001955782063305378,0.3735300909668165,0.0
108.0,8.238953295285807,0.6633635036927481,0.763579008818923,0.0,1.7301092448373543,0.21625,0.0,0.78375,1.0,0.03222840279340744,0.0,0.043028004467487335,0.0015632578870281577,0.0,0.002344168024137616,0.6223926319806071,0.0
109.0,13.373328383926413,0.4686961078152693,1.8431075326287891,0.0,3.3015269186784755,0.1975,0.0,0.8025,1.0,0.015379422344267368,0.0,0.018185898661613464,0.00298149767331779,0.0,0.0028277409728616476,0.3145179665490284,0.0
110.0,6.918369773496377,0.5286333449867968,1.2473266437854735,0.0,3.488958642234253,0.6275,0.0,0.3725,1.0,0.01250468846410513,0.0,0.03894911706447601,0.0021680209320038557,0.0,0.004864270333200693,0.13342497972229325,0.0
111.0,11.879068787114143,0.5543466222759481,1.8946090785186904,0.0,3.1104558093131227,0.65125,0.0,0.34875,1.0,0.029882485046982765,0.0,0.016282910481095314,0.004629828501492739,0.0,0.0015527065843343735,0.2904652241589143,0.0
112.0,7.413109104158108,0.5589409607925443,1.2897366128305867,0.0,1.1805446352000637,0.07625,0.0,0.92375,1.0,0.021106388419866562,0.0,0.01381197664886713,0.0009826853638514876,0.0,0.0006754594505764544,0.09642864585138554,0.0
113.0,11.595079464953999,0.42732930021390536,0.8689329857692603,0.0,3.8064110935948605,0.35125,0.0,0.64875,1.0,0.0428103506565094,0.0,0.023843230679631233,0.0022917864844202995,0.0,0.004709151107817888,0.40903617439870105,0.0
114.0,14.105460979078924,0.6063448460097002,0.5669035216661281,0.0,1.572394062935854,0.1825,0.0,0.8175,1.0,0.048542942851781845,0.0,0.05988198518753052,0.003140142420306802,0.0,0.003872446483001113,0.019792830237923338,0.0
115.0,11.475286779188204,0.49028763622288696,0.24599793793834468,0.0,3.4787743699765232,0.17875,0.0,0.82125,1.0,0.041415177285671234,0.0,0.043470557779073715,0.0028245404828339815,0.0,0.0010274159722030163,0.17628109603535985,0.0
