PLS_id,g1,resopfrac,tleaf,twood,troot,aleaf,awood,aroot,c4,leaf_n2c,awood_n2c,froot_n2c,leaf_p2c,awood_p2c,froot_p2c,amp,pdia
32,15.6036859,0.63621555,10.64093641,75.59115067,1.634022261,0.243750006,0.471249998,0.284999996,0,0.002868359,0.001579447,0.020229029,0.000646456,0.000272312,0.004866621,0.49991184,0
33,5.168215185,0.294942291,5.201302154,112.2178768,2.076822201,0.268750012,0.078749999,0.652499974,0,0.00283773,0.005368921,0.003426678,0.000974322,0.001250202,0.001002738,0.13075443,0.095267159
34,8.775726616,0.327628644,10.40374021,47.39399713,3.277873745,0.467500001,0.202500001,0.330000013,0,0.005153269,0.005940493,0.001272909,0.002366008,0.000685151,0.000449831,0.249777375,0
35,12.12130369,0.328284166,2.174491207,83.23340597,2.824035242,0.597500026,0.121250004,0.28125,0,0.009410677,0.008698212,0.008678335,0.003448431,0.002127484,0.004054594,0.390038857,0.068139842
36,14.15087561,0.66798355,1.167332944,42.94913315,2.503275007,0.536249995,0.221249998,0.242500007,0,0.01548131,0.006558195,0.004651081,0.004806401,4.94E-05,0.000345243,0.994771059,0.079274514
37,7.984919279,0.25841428,2.154501651,106.6065636,1.275038742,0.522499979,0.053750001,0.423750013,0,0.011346418,0.008656582,0.009932241,0.004818027,0.000935369,0.004807276,0.076688074,0
38,12.68131563,0.418996551,9.05448979,134.517176,3.309602275,0.582499981,0.08625,0.331250012,0,0.004871484,0.00947456,0.020649455,0.000805738,0.000673876,0.004806101,0.363742467,0.091824491
39,18.9422732,0.335534553,8.468019758,124.4361941,1.445099237,0.391250014,0.081249997,0.527499974,0,0.004681585,0.006136267,0.014166021,0.001488211,0.000441437,0.001223078,0.804748432,0
40,17.31702647,0.650677986,6.118191127,36.05321975,2.573192773,0.579999983,0.085000001,0.335000008,0,0.003940368,0.00895587,0.021468183,0.000928979,0.000110559,0.003243155,0.625706241,0.071480715
41,2.125193889,0.645683702,10.28735698,179.1700568,2.56640478,0.589999974,0.172499999,0.237499997,0,0.001434929,0.00643893,0.020332292,0.00041974,0.000710736,0.003331291,0.271019289,0
42,18.34602934,0.616573835,3.198470149,88.69839883,1.527871018,0.481249988,0.191249996,0.327499986,0,0.004252782,0.001488311,0.00608201,0.002090461,9.06E-05,0.001683148,0.05199849,0
43,0.517028103,0.629022938,5.257173915,190.3420986,2.717501563,0.579999983,0.029999999,0.389999986,0,0.006531566,0.009015501,0.018975122,0.001240568,0.000947511,0.004591636,0.009889817,0
44,5.465206817,0.366928628,2.991473985,157.0331632,3.046098499,0.527499974,0.174999997,0.297500014,0,0.005631079,0.003782473,0.007667833,0.002748518,0.000671274,0.001335892,0.438936957,0.024365578
45,2.760961034,0.304636592,11.89453714,21.08515325,1.068202974,0.586250007,0.0425,0.371250004,0,0.001343043,0.00687661,0.032082137,0.000390674,0.000976566,0.004797875,0.917807317,0
46,17.09826618,0.341674401,1.331398084,0,5.520481124,0.67375,0,0.32625,0,0.012767596,0,0.003898737,0.003183348,0,0.000986873,0.770370522,0
47,9.947839037,0.643035447,1.718321079,0,7.19771258,0.76875,0,0.23125,0,0.008375422,0,0.009069258,0.000597625,0,0.000907551,0.257062082,0
48,5.765287534,0.604883358,1.426853469,0,7.228520499,0.5675,0,0.4325,0,0.014029504,0,0.001464683,0.002606676,0,0.000642555,0.68193704,0
49,16.42439766,0.574792259,1.839915593,0,8.739403572,0.755,0,0.245,0,0.016461432,0,0.00476172,0.004728504,0,0.000801788,0.933651994,0
50,14.87012016,0.25130861,1.967037189,0,4.369234895,0.29875,0,0.70125,0,0.012057007,0,0.001014752,0.006854982,0,0.000328204,0.93058211,0
51,4.971963777,0.412770205,7.080642497,13.75297324,1.53827974,0.336250007,0.25999999,0.403750002,0,0.006402926,0.006378172,0.004068383,0.001870721,0.000249328,0.001429316,0.421705742,0.087797595
52,13.38194979,0.420600274,8.426365291,26.78172929,3.327691732,0.378749996,0.152500004,0.46875,0,0.003205276,0.004867109,0.012565446,0.001019665,0.00054508,0.003314839,0.620104959,0.0453287
53,18.30148152,0.575175502,8.262020568,101.6427103,3.894078701,0.487500012,0.043749999,0.46875,0,0.004056757,0.006869859,0.006708964,0.001664933,0.000295729,0.002936442,0.466826195,0.085064882
54,16.45328889,0.564021883,4.534080737,186.3093945,1.696777409,0.598749995,0.0275,0.373750001,0,0.005637205,0.008447306,0.01655582,0.003718165,0.001228953,0.003616852,0.786677406,0
55,7.449918123,0.671885079,6.835430967,184.8359531,3.425528167,0.497500002,0.094999999,0.407499999,0,0.00408126,0.00891424,0.006952369,0.001966058,0.000258868,0.000728341,0.148433817,0.058656511
56,2.31744053,0.210436453,1.25544804,36.2880024,2.534750069,0.598749995,0.096249998,0.305000007,0,0.016737092,0.007407676,0.008339043,0.001177785,0.00122982,0.003186748,0.600762358,0.021817255
57,14.1951996,0.247337247,10.79770482,34.54293326,1.843639556,0.286249995,0.15625,0.557500005,0,0.006605076,0.006651581,0.005344418,0.003160095,0.001140921,0.002371784,0.854405156,0.08763681
58,5.861350231,0.524932052,1.988781709,69.57192202,1.579750827,0.474999994,0.234999999,0.289999992,0,0.008412177,0.002993749,0.008184148,0.004900575,0.000361211,0.002716102,0.236077869,0.055389723
59,12.99032108,0.616205643,8.122746957,70.7329584,3.446824834,0.397500008,0.261249989,0.341250002,0,0.002733592,0.008451806,0.006465558,0.001211501,0.000534673,0.002701413,0.74552942,0
60,5.502142715,0.203275285,4.58558956,49.24531025,3.404456368,0.536249995,0.287499994,0.176249996,0,0.005912864,0.008325791,0.007756345,0.002464833,0.000337794,0.00235827,0.243240899,0
61,15.64602872,0.413082969,10.81240551,152.6088412,2.904636623,0.308750004,0.349999994,0.341250002,0,0.004148643,0.004265158,0.004776472,0.000932467,6.16E-05,0.000547956,0.50684715,0
62,11.69204235,0.685829229,1.485877049,0,7.657020882,0.78375,0,0.21625,0,0.011854857,0,0.007387548,0.003640268,0,0.001405813,0.207634662,0
63,7.061771051,0.376623549,1.942458893,0,2.704480944,0.75375,0,0.24625,0,0.009318789,0,0.025384799,0.005369121,0,0.000345243,0.91125266,0
64,12.06078134,0.298256885,1.78618572,0,2.942477294,0.61375,0,0.38625,0,0.01963458,0,0.004783848,0.005123803,0,0.000637855,0.901226491,0
65,9.617530572,0.471624575,1.985828421,0,8.096164807,0.75625,0,0.24375,0,0.01387636,0,0.007394924,0.003730954,0,0.000406351,0.362001341,0
66,2.843508494,0.266678242,1.072728553,0,3.81524347,0.67875,0,0.32125,0,0.007095137,0,0.006465558,0.000422065,0,0.002398225,0.601528574,0
67,9.880761706,0.385325634,1.917957966,0,2.123433857,0.66625,0,0.33375,0,0.008712339,0,0.009202025,0.004007664,0,0.0033971,0.205296501,0
68,5.158760267,0.61038589,1.809628623,0,8.108432731,0.77375,0,0.22625,0,0.014378672,0,0.009541318,0.007986235,0,0.004483523,0.675580113,0
69,10.27316802,0.266132245,1.655485773,0,9.254359287,0.64375,0,0.35625,0,0.011548568,0,0.002762845,0.003980923,0,0.001293587,0.802177961,0
70,14.06995379,0.66342916,10.23482634,136.8520215,3.612226627,0.597500026,0.096249998,0.306250006,0,0.003327791,0.008922115,0.038587697,0.002148594,0.002034249,0.004744993,0.714484971,0
71,1.984212449,0.636804356,3.283648974,153.0211599,2.215121804,0.512499988,0.050000001,0.4375,0,0.005735217,0.006544693,0.012521191,0.002048606,0.000488272,0.002136755,0.932752566,0
72,5.163705345,0.56685886,9.993844063,30.76424628,2.618656397,0.517499983,0.052499998,0.430000007,0,0.006819477,0.004071634,0.005941868,0.002807813,0.000509087,0.000547956,0.143996106,0
73,8.177817448,0.569267122,2.484059904,30.41350748,2.560809882,0.524999976,0.173749998,0.301250011,0,0.008822603,0.007759845,0.013251406,0.003958832,0.001778826,0.001829454,0.019189194,0.030309783
74,12.00488284,0.645347572,9.330771806,4.167068686,2.636068055,0.185000002,0.408749998,0.40625,0,0.001961745,0.005563571,0.003493062,0.000983623,0.001352544,0.001670221,0.853631303,0
75,15.95318311,0.61631019,8.745298916,118.9891641,2.048086639,0.344999999,0.075000003,0.579999983,0,0.001771846,0.003579947,0.008139892,0.000480198,0.000862515,0.000806488,0.93182373,0.094905778
76,11.43321085,0.669683794,9.467508973,5.98001748,2.100246563,0.305000007,0.483749986,0.211250007,0,0.004932742,0.009472309,0.012285161,0.001648656,0.001204668,0.000908726,0.595225341,0
77,1.511042603,0.317608621,10.81884151,143.0365683,1.857737201,0.439999998,0.15625,0.403750002,0,0.005190024,0.004134642,0.003965121,0.003304263,0.00089157,0.001938742,0.809711337,0
78,16.40279297,0.489785477,4.789600299,58.71928665,1.604899987,0.352499992,0.032499999,0.61500001,0,0.008412177,0.00643668,0.006531942,0.000299987,0.001500421,0.000781223,0.844575729,0.052392519
79,10.02547566,0.631421191,2.700974461,102.3071169,1.098867861,0.41624999,0.183750004,0.400000006,0,0.007187023,0.005582698,0.005130516,0.001823053,0.000564595,0.001674334,0.208696815,0
80,18.52882968,0.536270646,9.410882971,66.08224502,2.385867514,0.550000012,0.0275,0.422500014,0,0.005508563,0.005120265,0.015191274,0.002868271,0.00036945,0.000973359,0.717164787,0.077051494
81,3.353873743,0.236339339,9.3381204,31.88688726,1.382816207,0.161249995,0.623749971,0.215000004,0,0.002954119,0.003151269,0.007948118,0.000311614,0.000460084,0.000624928,0.572588512,0.039864229
82,13.40141727,0.460234848,6.553984954,68.34894323,2.096225631,0.512499988,0.181250006,0.306250006,0,0.002702963,0.00512364,0.032900862,0.001647493,0.000437534,0.000689561,0.605872091,0
83,5.314890688,0.581216126,8.71524967,43.84640317,3.598284594,0.346249998,0.352499992,0.301250011,0,0.001765721,0.00216227,0.007734217,0.001013852,0.000162597,0.00235827,0.221437086,0
84,11.19789534,0.329105958,8.824175018,54.03914187,1.633519876,0.456250012,0.106250003,0.4375,0,0.003291036,0.008380922,0.027936867,0.000715052,0.000448375,0.004862508,0.22776269,0.01626576
85,7.324736726,0.435644682,5.299112712,55.40358891,2.861901682,0.455000013,0.232500002,0.3125,0,0.006347794,0.007757595,0.006664708,0.00116267,0.000470492,0.003066296,0.68436191,0.054520738
86,15.66090528,0.300026556,1.362690974,0,6.910144439,0.77,0,0.23,0,0.017600825,0,0.004348669,0.000945256,0,0.001464571,0.501848676,0
87,15.80263748,0.472944979,1.875127249,0,10.27568084,0.78,0,0.22,0,0.010580698,0,0.002939868,0.001326603,0,0.001296525,0.559074317,0
88,3.892740357,0.668188796,1.897678325,0,3.639947618,0.6575,0,0.3425,0,0.008553069,0,0.007122015,0.004280885,0,0.001951081,0.822071284,0
89,1.094796596,0.480481999,5.110775421,156.7902963,1.523928489,0.512499988,0.092500001,0.395000011,0,0.004540693,0.006794474,0.019734843,0.000245343,0.00094621,0.002151444,0.088182638,0.080640163
90,5.548988148,0.331912003,7.26439268,61.83756273,1.376080936,0.398750007,0.032499999,0.568750024,0,0.001992374,0.00432254,0.02328266,0.001023153,0.000646122,0.003111539,0.255824622,0.051269067
91,2.472080698,0.218363728,3.752896744,64.05572192,2.50632123,0.561249971,0.106250003,0.332500011,0,0.01212439,0.004178522,0.005565696,0.000782485,0.000230681,0.000906963,0.36658747,0.011171733
92,6.526900262,0.543133021,7.159406784,65.09393445,3.154386706,0.523750007,0.239999995,0.236249998,0,0.003487061,0.00843943,0.013797224,0.002089299,0.000428427,0.00402404,0.614298995,0
93,15.12901339,0.611806693,6.625180334,78.95011929,2.241350792,0.438749999,0.300000012,0.261249989,0,0.005165521,0.001686336,0.01811214,0.003047318,0.000300933,0.001129066,0.851770677,0.041499919
94,17.94536854,0.655587101,5.747819429,98.82364122,2.350818701,0.460000008,0.025,0.514999986,0,0.004093511,0.00496162,0.015309289,0.002140455,0.001016896,0.004028154,0.073062007,0
95,17.16361167,0.326219742,6.540934535,39.01922265,1.284160841,0.436250001,0.151250005,0.412499994,0,0.005998625,0.007934242,0.007144143,0.001547506,0.001907188,0.002065071,0.921953778,0.064504592
96,2.078270158,0.529199168,4.642873465,138.2107882,1.539526993,0.529999971,0.032499999,0.4375,0,0.003346168,0.006230779,0.011518065,0.001843981,0.000192953,0.001704888,0.799583193,0.018961198
97,10.39387318,0.683000754,6.0779477,78.26844085,1.0152804,0.383749992,0.150000006,0.466250002,0,0.004203775,0.008595824,0.012506438,0.000633667,0.000697293,0.003593937,0.274902942,0.025233119
98,10.50546902,0.348372702,4.447820915,25.57504305,3.588690684,0.441249996,0.352499992,0.206249997,0,0.00752394,0.004554319,0.007461308,0.001753294,0.000938838,0.000592024,0.207341172,0.053199563
99,17.26748199,0.41518706,10.03562825,16.01148861,1.988591736,0.442499995,0.313749999,0.243750006,0,0.00267846,0.009054882,0.024912739,0.001337067,0.001693397,0.001874109,0.686797882,0.075578011
100,5.750315315,0.620324197,7.161522494,66.35795676,3.006525858,0.392500013,0.324999988,0.282499999,0,0.006660208,0.004507063,0.00251944,0.001692837,0.000112293,0.000833517,0.902847589,0.084649404
101,13.0191194,0.236234538,3.31384051,151.0431722,2.741186081,0.513750017,0.166250005,0.319999993,0,0.00716252,0.007958995,0.005381298,0.002511339,0.000416719,0.001589136,0.15781463,0
102,14.17003697,0.635544642,1.507437767,0,6.481583946,0.665,0,0.335,0,0.008816477,0,0.005241155,0.004850581,0,0.000873472,0.876122151,0
103,8.984209741,0.285463643,1.770138112,0,4.849570719,0.76625,0,0.23375,0,0.018011251,0,0.003522565,0.001993962,0,0.00161734,0.060875077,0
104,18.36192123,0.556450932,1.852666215,0,6.25868246,0.62875,0,0.37125,0,0.012736967,0,0.005809101,0.002269509,0,0.0025034,0.188813671,0
105,3.884097685,0.497964393,9.43991778,45.80932352,1.12108888,0.414999992,0.143749997,0.441249996,0,0.002941868,0.008370796,0.010780472,0.000546468,0.00036468,0.002684961,0.117197855,0.030778066
106,14.23654836,0.327114769,3.465564381,5.739277647,1.051444494,0.38499999,0.15625,0.45875001,0,0.00764033,0.006675209,0.01744093,0.00458201,0.000832159,0.002084461,0.880193452,0.068825745
107,8.727201163,0.28202372,8.654769963,64.30786904,2.707463879,0.460000008,0.157499999,0.382499993,0,0.007554569,0.005860608,0.008346418,0.001812589,0.001281425,0.000616115,0.78410185,0
108,0.919271773,0.288128546,2.78764884,62.51232676,2.659375614,0.57249999,0.276250005,0.151250005,0,0.004026128,0.003108514,0.026874734,0.002432279,0.000447508,0.002026291,0.354752845,0
109,6.727857381,0.319628581,5.808154778,193.39264,3.832652818,0.44749999,0.076250002,0.476249993,0,0.00544118,0.006634704,0.010101887,0.002309039,0.001065032,0.002552757,0.136249126,0
110,13.76201234,0.358071922,7.81360926,60.81830668,3.320279506,0.483749986,0.068750001,0.44749999,0,0.008412177,0.004223528,0.008995499,0.005486548,0.001052889,0.001470446,0.787674863,0
111,6.560466054,0.478765856,2.883014333,3.634605956,2.973150951,0.381249994,0.037500001,0.581250012,0,0.007701588,0.003115264,0.006502438,0.000627854,0.000631377,0.00252044,0.004398978,0
112,4.546909875,0.527535798,2.990253521,52.57435537,1.145176253,0.438749999,0.296249986,0.264999986,0,0.006494812,0.003748719,0.007498187,0.002849669,0.000831292,0.000708364,0.785756499,0.09920062
113,5.199107007,0.654492427,3.225355521,62.49212865,3.193876671,0.543749988,0.223749995,0.232500002,0,0.005563695,0.009627579,0.010905863,0.002871759,0.000367282,0.001258332,0.128353978,0.079379281
114,18.52761868,0.681000537,3.698026561,15.51613148,3.648595914,0.558749974,0.191249996,0.25,0,0.012259157,0.006867609,0.005307538,0.007063095,0.001683856,0.002205501,0.463487974,0
115,12.16296983,0.239890947,7.244457143,107.1950184,1.04049996,0.408749998,0.081249997,0.50999999,0,0.001716715,0.008197525,0.023076134,0.000581348,0.001894178,0.003249031,0.399909684,0.051784476
116,12.59545948,0.296189174,5.279411301,72.38067099,3.381896273,0.568750024,0.15625,0.275000006,0,0.00671534,0.006474935,0.012071259,0.000816202,0.000682115,0.001861183,0.142939081,0
117,12.33803338,0.690913673,6.738908198,24.30881524,2.113135658,0.493750006,0.230000004,0.276250005,0,0.004173147,0.005713214,0.018665332,0.001195224,0.001226785,0.001086761,0.254637235,0
118,16.7394209,0.686597275,11.79227028,69.82383399,2.361093733,0.35374999,0.282499999,0.363750011,0,0.001771846,0.005343043,0.007085136,0.000383698,0.001200765,0.000731866,0.305005462,0
119,17.39939159,0.557687039,9.19497598,176.7097846,1.753884291,0.360000014,0.02375,0.616249979,0,0.004926616,0.006164396,0.010573947,0.002290436,0.000993479,0.002773684,0.475058052,0.040454698
120,5.744137526,0.435150198,1.33463944,0,5.355370543,0.73625,0,0.26375,0,0.01448281,0,0.007181023,0.005679547,0,0.000873472,0.156295936,0
121,0.943779986,0.444110759,1.962801164,0,1.843440601,0.7925,0,0.2075,0,0.005765846,0,0.026019128,0.003536792,0,0.001963421,0.234863613,0
122,14.59028576,0.241110858,1.323685708,0,2.191181068,0.52875,0,0.47125,0,0.017386423,0,0.006104138,0.005965558,0,0.001834154,0.172553981,0
123,0.778315435,0.329360272,5.563069726,60.45671937,3.266804883,0.506250024,0.152500004,0.341250002,0,0.006372297,0.009464433,0.014018502,0.002455532,0.00119296,0.001167258,0.862007271,0
124,0.914181475,0.211037038,1.29957216,150.2137496,1.76231918,0.540000021,0.073749997,0.386249989,0,0.020669833,0.004005251,0.00308001,0.00583883,0.000275781,0.00090285,0.182053661,0
125,5.677765149,0.500065155,5.374983981,55.82482336,2.477550811,0.550000012,0.158749998,0.29124999,0,0.00476122,0.00652219,0.015051131,0.000388349,0.000332156,0.003455857,0.395420984,0
126,18.41267836,0.314526569,8.890820561,77.80102586,2.78521957,0.477499992,0.168750003,0.35374999,0,0.006421302,0.004258407,0.004857607,0.003712351,0.000649157,0.000792974,0.838705612,0
127,12.9589849,0.514425579,10.38973635,13.74403742,1.907600752,0.398750007,0.143749997,0.457500011,0,0.002549819,0.004773722,0.029294036,0.001271959,6.85E-05,0.002986973,0.388697748,0
128,5.278279063,0.695405389,9.009207565,57.06277834,2.564901931,0.511250019,0.039999999,0.448749989,0,0.002114889,0.007152269,0.014888861,0.000890611,0.001770587,0.004133329,0.492253829,0
129,17.02945053,0.485101433,2.750236285,84.0548373,1.702414872,0.587499976,0.03875,0.373750001,0,0.006090511,0.008063633,0.025370046,0.002924078,0.000185581,0.000518577,0.619875376,0.085707853
130,13.4244827,0.283805163,5.460269377,98.69244722,2.221542768,0.498750001,0.21875,0.282499999,0,0.003983248,0.007118515,0.00852344,0.002445068,0.000177341,0.00081589,0.43546195,0
131,1.50136563,0.205523469,11.18897525,141.6207487,3.576403047,0.391250014,0.115000002,0.493750006,0,0.005465683,0.004945868,0.007063008,0.001069659,0.000287056,0.001783035,0.260114112,0.03626737
132,2.728543152,0.527650921,1.751310508,0,4.080983314,0.76625,0,0.23375,0,0.004265033,0,0.011606576,0.002518315,0,0.000709539,0.261014676,0
133,9.594734017,0.57568615,1.495307142,0,5.579087424,0.67875,0,0.32125,0,0.016461432,0,0.005278035,0.006753832,0,0.000613177,0.855437273,0
134,17.36863444,0.58080377,1.873861562,0,3.608033817,0.775,0,0.225,0,0.002696837,0,0.006384423,0.000874334,0,0.000858195,0.598316928,0
135,5.396997144,0.248452507,1.539835877,0,4.085855647,0.7525,0,0.2475,0,0.008014002,0,0.008619327,0.005037767,0,0.003169121,0.939505719,0
136,7.50026845,0.207569618,1.943408159,0,2.166391087,0.42125,0,0.57875,0,0.015658958,0,0.002932491,0.004525041,0,0.000676635,0.835177048,0
137,16.79139073,0.662382485,1.28574162,0,5.375582663,0.755,0,0.245,0,0.011952869,0,0.010455932,0.004027429,0,0.004344855,0.974984819,0
138,13.0229087,0.622584209,1.741799366,0,3.509063003,0.78875,0,0.21125,0,0.008914489,0,0.017042629,0.004606426,0,0.001441655,0.109013819,0
139,16.94844374,0.393812446,9.084673048,3.989048974,1.962236,0.36500001,0.183750004,0.451249987,0,0.00424053,0.008059133,0.021792725,0.001220803,0.000869454,0.004376585,0.971892088,0.05030149
140,17.00150766,0.665069542,8.719847026,26.29666299,2.665071856,0.318749994,0.319999993,0.361250013,0,0.006059883,0.005262033,0.005373922,0.003556557,0.000623572,0.001483373,0.299382847,0
141,13.79361628,0.20867548,2.744476478,1.92621018,3.826932445,0.242500007,0.273750007,0.483749986,0,0.006231404,0.008594699,0.001663833,0.000399975,0.000277516,0.000512114,0.190175713,0
142,6.178687452,0.525579867,5.853849532,113.1121657,1.142540042,0.341250002,0.048749998,0.610000014,0,0.008387674,0.007940993,0.004496187,0.002557845,0.000346033,0.001460458,0.521314326,0
143,5.218292073,0.416234228,2.800456554,76.9617167,3.466034753,0.485000014,0.041250002,0.473749995,0,0.003915865,0.004625203,0.007461308,0.000760395,0.001068501,0.00187646,0.249018754,0
144,15.90313576,0.545906588,2.110756144,127.9438908,1.475332588,0.597500026,0.081249997,0.321249992,0,0.008583698,0.00739755,0.001855607,0.004877322,0.000875958,0.0004986,0.86099424,0.082866508
145,2.295894014,0.348697321,3.332724773,9.342770815,2.517292458,0.451249987,0.389999986,0.158749998,0,0.008252907,0.00595512,0.003891361,0.001634704,0.000297464,0.000974534,0.933067348,0
146,6.192513101,0.589020596,4.830848144,105.3677145,2.039007637,0.491250008,0.148750007,0.360000014,0,0.00471834,0.003619327,0.022419678,0.00237996,6.81E-05,0.000765946,0.961712669,0.068113253
147,3.936808344,0.639426451,4.715473447,184.0234311,3.311258739,0.568750024,0.041250002,0.389999986,0,0.006880735,0.009335042,0.019469308,0.001154532,0.000357742,0.003018115,0.629601354,0.051868963
148,9.811663048,0.480953386,3.996229874,6.008087353,1.233897519,0.421249986,0.085000001,0.493750006,0,0.004650956,0.008464183,0.003434054,0.001768409,0.000107089,0.00085937,0.395640475,0.077907298
149,6.731597236,0.262918896,9.704326174,70.53228774,2.773622587,0.446249992,0.112499997,0.441249996,0,0.007756719,0.009701838,0.006635204,0.000337192,0.001298771,0.001397587,0.667360504,0.020975203
