PLS_id,g1,resopfrac,tleaf,twood,troot,aleaf,awood,aroot,c4,leaf_n2c,awood_n2c,froot_n2c,leaf_p2c,awood_p2c,froot_p2c,amp,pdia
43.0,0.5729368743370663,0.22390926237462183,5.1540511162458555,0.0,4.309669758890057,0.14625,0.0,0.85375,1.0,0.03366013202640528,0.0,0.019128425685137028,0.0028249849969993997,0.0,0.0011950590118023604,0.7947426893741621,0.0
44.0,16.58310690220993,0.4422296811951585,1.9736826812271546,0.0,3.283924981008778,0.435,0.0,0.565,1.0,0.03203300660132027,0.0,0.02651670334066813,0.004210962192438487,0.0,0.0007559911982396479,0.8657906419150536,0.0
45.0,9.484857438120674,0.6736811397677298,1.7486638912434183,0.0,7.250583916376929,0.6475,0.0,0.3525,1.0,0.022554510902180438,0.0,0.015752950590118022,0.0024138427685537105,0.0,0.004899399879975995,0.8380443417810508,0.0
46.0,3.8914763532532013,0.5706423278340607,7.957195985398951,0.0,1.2300065233224742,0.7325,0.0,0.2675,1.0,0.01616363272654531,0.0,0.05034566913382676,0.0024826765353070613,0.0,0.002232086417283457,0.6744899086234657,0.0
47.0,12.630093472343011,0.4465077688851732,5.525396925025394,0.0,2.645322986279929,0.70875,0.0,0.29125,1.0,0.006587117423484698,0.0,0.010571714342868573,0.001169253850770154,0.0,0.004019383876775355,0.7959352601911438,0.0
48.0,11.21698804549273,0.6832450374766385,4.066584274287402,0.0,1.0871961607185865,0.8225,0.0,0.1775,1.0,0.020104020804160835,0.0,0.031556311262252446,0.0036509901980396075,0.0,0.002088237647529506,0.24269138557794975,0.0
49.0,4.071178148719971,0.49916327144825406,4.180586485847338,0.0,1.9606902092302592,0.70125,0.0,0.29875,1.0,0.02537747549509902,0.0,0.02140628125625125,0.009105601120224044,0.0,0.0021502900580116025,0.26963019648592146,0.0
50.0,1.564153002184528,0.34451805752002485,1.695341688123964,0.0,3.1266171912430716,0.645,0.0,0.355,1.0,0.0365615123024605,0.0,0.03944028805761152,0.002823124624924985,0.0,0.0020496899379875977,0.8484528185618602,0.0
51.0,18.333823449883813,0.207927339609071,5.363604435065324,0.0,4.298422190367034,0.64875,0.0,0.35125,1.0,0.044618723744748956,0.0,0.03561632326465293,0.008752130426085216,0.0,0.0024050810162032405,0.5535573551385634,0.0
52.0,13.04317494115552,0.450000625686084,1.5520330928187727,0.0,4.548562757794111,0.6525,0.0,0.3475,1.0,0.034728545709141835,0.0,0.008057811562312462,0.0005311462292458491,0.0,0.0039046809361872373,0.8026190272122137,0.0
53.0,8.66615514258347,0.331804382779612,3.6856160814605397,0.0,4.718506028566377,0.73625,0.0,0.26375,1.0,0.040090218043608725,0.0,0.03724504900980196,0.005345789157831566,0.0,0.0022518303660732145,0.4085617859145974,0.0
54.0,14.728586660747554,0.42329903179878636,5.248253739884876,0.0,6.704879341083234,0.4475,0.0,0.5525,1.0,0.022701540308061614,0.0,0.03594678935787157,0.008309361872374474,0.0,0.0008528305661132227,0.17953103242596483,0.0
55.0,6.935271815953013,0.6144538248349244,3.5221685045756423,0.0,6.178659912204989,0.92,0.0,0.08,1.0,0.049686337267453494,0.0,0.03314962992598519,0.0040342268453690735,0.0,0.001068133626725345,0.8407696685585527,0.0
56.0,14.71069433915531,0.6617512675656855,5.025731995457365,0.0,2.856822211629739,0.88875,0.0,0.11125,1.0,0.027406481296259253,0.0,0.009072814562912583,0.0055876375275055006,0.0,0.0013840368073614721,0.6085812093808513,0.0
57.0,1.9169001019228211,0.3291819482494057,0.6775543598471975,0.0,5.527196718310153,0.54125,0.0,0.45875,1.0,0.0062048409681936395,0.0,0.01641388277655531,0.003237987597519504,0.0,0.0023345669133826765,0.5234518849596227,0.0
58.0,7.6445244674142625,0.4483102096596788,1.7394504990612325,0.0,1.4153577987849122,0.0825,0.0,0.9175,1.0,0.049137427485497105,0.0,0.012601720344068812,0.0042779355871174225,0.0,0.0024868773754750948,0.19453848410294086,0.0
59.0,12.579408800498493,0.22080170204197647,0.6267199381685328,0.0,8.189137736777836,0.44875,0.0,0.55125,1.0,0.005900980196039208,0.0,0.04904740948189638,0.0036863372674534904,0.0,0.0010972794558911782,0.6679652115989845,0.0
60.0,13.119874154298309,0.45622148188254236,2.8142677445613478,0.0,3.9128536517364383,0.13,0.0,0.87,1.0,0.026279255851170236,0.0,0.005661932386477295,0.007483356671334266,0.0,0.0007851370274054811,0.15420490052967156,0.0
61.0,15.726698855077005,0.42343518830019355,1.3114850604106199,0.0,4.82030613923191,0.04125,0.0,0.95875,1.0,0.04317783556711342,0.0,0.012094218843768753,0.004495599119823964,0.0,0.0043775955191038204,0.11553276166074242,0.0
62.0,12.726430444603409,0.3388444543066469,7.057040181056004,0.0,3.31355972272061,0.4675,0.0,0.5325,1.0,0.013262252450490099,0.0,0.016107021404280854,0.007053610722144428,0.0,0.0034449289857971595,0.11625600560842603,0.0
63.0,15.242906897859763,0.3482224632899513,2.399013566707903,0.0,8.1412403400962,0.0975,0.0,0.9025,1.0,0.009635527105421086,0.0,0.013333466693338666,0.0023022204440888176,0.0,0.0021916583316663333,0.36457008503382593,0.0
64.0,17.96831717690031,0.3771176099604808,3.323755730782279,0.0,3.4525716815185343,0.68125,0.0,0.31875,1.0,0.04219763952790558,0.0,0.03312602520504101,0.008344708941788357,0.0,0.0040710942188437686,0.08704936741278767,0.0
65.0,4.57640329682804,0.6410907041306803,0.7193453574842198,0.0,3.588230632110912,0.57,0.0,0.43,1.0,0.035522504500900186,0.0,0.0248879775955191,0.0010055411082216443,0.0,0.0032850970194038807,0.6526754914331402,0.0
66.0,1.2286365461910742,0.4570596208738607,3.505127632481906,0.0,5.269677369235513,0.09375,0.0,0.90625,1.0,0.011478295659131828,0.0,0.03895639127825565,0.0027673134626925383,0.0,0.001547629525905181,0.9064837987426894,0.0
67.0,8.112580024831589,0.4565491264348995,6.284684979080296,0.0,2.019049704288909,0.93625,0.0,0.06375,1.0,0.014536507301460295,0.0,0.009379675935187036,0.0005906781356271254,0.0,0.0021888377675535107,0.6820788001838693,0.0
68.0,9.061736599904632,0.6221682826133335,6.533251946330043,0.0,4.201148341604162,0.10125,0.0,0.89875,1.0,0.028465093018603723,0.0,0.050546309261852364,0.007786597319463892,0.0,0.003606641328265653,0.5566834883991619,0.0
69.0,16.63419594315632,0.528049856065457,5.9086678240873285,0.0,0.30964283581815893,0.66125,0.0,0.33875,1.0,0.03408161632326465,0.0,0.02314122824564913,0.008726085217043409,0.0,0.003153470694138828,0.2850482354702053,0.0
70.0,16.825612520091873,0.2856607858794614,4.604723880031589,0.0,7.5936735006509455,0.35375,0.0,0.64625,1.0,0.016242048409681936,0.0,0.008954790958191638,0.004677915583116622,0.0,0.004143488697739548,0.2712792240499535,0.0
71.0,9.98885582483704,0.6570526361634567,6.319427811418967,0.0,7.2799811231167295,0.865,0.0,0.135,1.0,0.017545709141828368,0.0,0.012743348669733947,0.002326405281056211,0.0,0.0005209441888377675,0.7325298755077451,0.0
72.0,17.124558826321458,0.492557071226287,5.080890520738181,0.0,7.5841218753060895,0.83,0.0,0.17,1.0,0.008204440888177636,0.0,0.028747349469893976,0.0017794558911782357,0.0,0.003392278455691138,0.034328220821301485,0.0
73.0,7.196183334290782,0.6257790625664762,4.789014712523208,0.0,4.5559299028337055,0.20875,0.0,0.79125,1.0,0.018927785557111425,0.0,0.01705121024204841,0.000929265853170634,0.0,0.0021145629125825165,0.8261498924975607,0.0
74.0,2.1499546626898547,0.5862614576155054,7.086902415435813,0.0,6.6222209474253555,0.83625,0.0,0.16375,1.0,0.018614122824564917,0.0,0.059870174034806954,0.0008957791558311662,0.0,0.0043869973994798955,0.12473383795414196,0.0
75.0,17.361169286387028,0.30995878878266236,6.487258129080026,0.0,5.112241052718539,0.26875,0.0,0.73125,1.0,0.035277455491098224,0.0,0.03028165633126625,0.004119803960792158,0.0,0.0016867773554710942,0.49842130098261966,0.0
76.0,5.449304350062711,0.30978753343528653,0.2328441561057942,0.0,3.5702504127173675,0.3725,0.0,0.6275,1.0,0.036492898579715945,0.0,0.028841768353670732,0.007704740948189637,0.0,0.0019030206041208242,0.5669590308534885,0.0
77.0,11.604122340357808,0.4347176150513443,1.0493176981046568,0.0,4.245348769226573,0.4025,0.0,0.5975,1.0,0.04878455691138228,0.0,0.05709661932386477,0.00575135027005401,0.0,0.0012317263452690538,0.6779717695736623,0.0
78.0,8.386547031358036,0.5189217214846118,1.4813849283876472,0.0,1.7453450933287142,0.90875,0.0,0.09125,1.0,0.02489717943588718,0.0,0.03410562112422484,0.00814006801360272,0.0,0.002516023204640928,0.6246780159093874,0.0
79.0,4.434474347382326,0.5905353346762774,7.529177162774679,0.0,5.9785592452093,0.485,0.0,0.515,1.0,0.03812982596519304,0.0,0.0367257451490298,0.00933256651330266,0.0,0.0039432286457291455,0.809828322454663,0.0
80.0,0.6561775126690735,0.24023198048360384,3.617959212623314,0.0,4.460209000810271,0.6525,0.0,0.3475,1.0,0.012968193638727747,0.0,0.028086417283456688,0.0035300660132026405,0.0,0.00041470294058811757,0.20545506085128304,0.0
81.0,18.29334710844108,0.4567603895546233,3.5240810875247677,0.0,6.517862179616252,0.25875,0.0,0.74125,1.0,0.01332106421284257,0.0,0.038602320464092815,0.0010539107821564313,0.0,0.0017544708941788357,0.0012161791564195051,0.0
82.0,7.851900314385691,0.5657190868481984,6.201923994256428,0.0,1.984066084212296,0.37875,0.0,0.62125,1.0,0.015526505301060214,0.0,0.013321664332866572,0.007888917783556711,0.0,0.0008913782756551311,0.7959596864109144,0.0
83.0,2.6714045122150876,0.5369667325526526,5.518175590088207,0.0,2.4391386155876895,0.24,0.0,0.76,1.0,0.039061012202440494,0.0,0.05200980196039207,0.0056564712942588505,0.0,0.003381936387277455,0.22999410995548036,0.0
84.0,12.167891963747246,0.6896707146275761,0.6754919789955509,0.0,7.137240971844663,0.0375,0.0,0.9625,1.0,0.029425685137027407,0.0,0.03436527305461092,0.008084256851370274,0.0,0.0033443288657731547,0.7751113943403589,0.0
85.0,14.410916106258014,0.5210695469443717,5.812517043675702,0.0,0.48938113528421434,0.3325,0.0,0.6675,1.0,0.024299259851970397,0.0,0.01078415683136627,0.002084556911382276,0.0,0.004652130426085217,0.4754503955206952,0.0
86.0,13.761836294166157,0.20858201543461263,5.6505025159680615,0.0,2.960173699846005,0.1725,0.0,0.8275,1.0,0.047706341268253655,0.0,0.057686737347469486,0.003935627125425085,0.0,0.0044584516903380675,0.7558766293839728,0.0
87.0,14.01975503437908,0.6564642698921014,7.298719764146064,0.0,3.3007486090605673,0.8575,0.0,0.1425,1.0,0.03132726545309062,0.0,0.0261626325265053,0.0055020604120824155,0.0,0.0032014202840568115,0.9189422267662709,0.0
88.0,18.51450384687408,0.43564178799011144,6.923394249519841,0.0,3.3796713295127256,0.2575,0.0,0.7425,1.0,0.024436487297459494,0.0,0.005520304060812162,0.0004288257651530306,0.0,0.0005453890778155631,0.661820678110108,0.0
89.0,8.89939751824079,0.39298576890168524,6.135394666245789,0.0,5.320999637975854,0.055,0.0,0.945,1.0,0.014889377875575115,0.0,0.013640328065613123,0.006830366073214642,0.0,0.004939827965593118,0.8315084558108925,0.0
90.0,2.99923547115639,0.5530797811490182,6.974168760576715,0.0,1.5382513346567765,0.1125,0.0,0.8875,1.0,0.004793358671734347,0.0,0.014171434286857371,0.00045673134626925387,0.0,0.00139625925185037,0.2943096243843095,0.0
91.0,9.889740251502651,0.5677293546775495,7.740268955944358,0.0,6.824727361138058,0.4575,0.0,0.5425,1.0,0.027847569513902784,0.0,0.01795999199839968,0.0062015603120624116,0.0,0.0038510902180436085,0.035177782106271774,0.0
92.0,9.555192027883184,0.25581373450206396,8.148858921894428,0.0,2.9848507918165974,0.7325,0.0,0.2675,1.0,0.027034006801360276,0.0,0.044833966793358666,0.009126065213042609,0.0,0.004023144628925785,0.5153230706275628,0.0
93.0,7.587369749806881,0.38013463177895335,3.355645235403802,0.0,4.768020336880067,0.87625,0.0,0.12375,1.0,0.029121824364872977,0.0,0.009875375075015003,0.003600760152030406,0.0,0.0006610322064412883,0.3815162522717309,0.0
94.0,2.8577237841953838,0.20329788411715716,2.993961596625113,0.0,0.9329862699247347,0.68625,0.0,0.31375,1.0,0.0289747949589918,0.0,0.026634726945389077,0.004229565913182636,0.0,0.0033114222844568913,0.6607781895104399,0.0
95.0,4.0166854823929805,0.5388095301583211,7.443686061021677,0.0,2.4372396486234544,0.93625,0.0,0.06375,1.0,0.019172834566913384,0.0,0.039829765953190634,0.00886003200640128,0.0,0.003139367873574715,0.22888310660360206,0.0
96.0,14.486507517264513,0.6052166281553014,4.17735241026337,0.0,5.783082860386948,0.62375,0.0,0.37625,1.0,0.037610322064412886,0.0,0.03379875975195039,0.0070331466293258645,0.0,0.004528025605121024,0.6528569055272043,0.0
97.0,9.520476302662345,0.26737402820923245,2.028055349640068,0.0,1.180634931099179,0.80125,0.0,0.19875,1.0,0.047784756951390284,0.0,0.026021004200840168,0.008406101220244048,0.0,0.0010201840368073613,0.5035752364352677,0.0
98.0,12.206322397417603,0.31207330515495674,5.767015296531085,0.0,2.8768154205225858,0.95,0.0,0.05,1.0,0.023250450090018006,0.0,0.03868493698739748,0.0062889977995599115,0.0,0.0008471894378875775,0.11894288376267768,0.0
99.0,9.232736558509009,0.5209922613786921,7.869697549668558,0.0,1.3902737951421646,0.585,0.0,0.415,0.0,0.027582916583316665,0.0,0.051502300460092014,0.0034649529905981195,0.0,0.0012448889777955591,0.727836951831098,0.0
100.0,15.842380975931441,0.34862593510308537,3.1369226060934965,0.0,3.1189484697896503,0.9075,0.0,0.0925,0.0,0.029817763552710545,0.0,0.05651830366073214,0.0024324464892978596,0.0,0.0032286857371474293,0.610091766628196,0.0
101.0,3.021211489727631,0.23347866601145806,3.1932308619861973,0.0,2.457122898475375,0.0775,0.0,0.9225,0.0,0.022515303060612123,0.0,0.018892378475695137,0.0013087817563512702,0.0,0.0012035207041408281,0.18618193952765386,0.0
102.0,17.873450531016605,0.5973074441901945,3.8268549935167546,0.0,7.452746190645278,0.47125,0.0,0.52875,0.0,0.04095279055811163,0.0,0.020450290058011602,0.002311522304460892,0.0,0.0010577915583116623,0.4437710183723691,0.0
103.0,12.573109188133223,0.6820800345483814,7.6792844821285735,0.0,8.090033898564732,0.35625,0.0,0.64375,0.0,0.005528505701140229,0.0,0.042390878175635124,0.0022296659331866374,0.0,0.004863672734546909,0.9297284080835388,0.0
104.0,8.883178827204913,0.2865823912931319,2.2492980644628635,0.0,4.747184908076194,0.3425,0.0,0.6575,0.0,0.04811802360472095,0.0,0.01470254050810162,0.008367033406681336,0.0,0.0012712142428485697,0.7333450026881428,0.0
105.0,17.1385780989521,0.4699577144195441,6.140522795576657,0.0,4.574852004016142,0.13125,0.0,0.86875,0.0,0.03774754950990199,0.0,0.032205441088217636,0.003952370474094818,0.0,0.0007747949589917984,0.6339511957609535,0.0
106.0,18.729628498069243,0.40639359722130275,5.086960306695807,0.0,6.39420510748031,0.9475,0.0,0.0525,0.0,0.02496579315863173,0.0,0.047524904980996194,0.0022426885377075413,0.0,0.0016491698339667932,0.8413027446694683,0.0
107.0,17.73427707975688,0.3561537627878817,0.9745945602424964,0.0,7.512850569285589,0.61,0.0,0.39,0.0,0.047765153030606126,0.0,0.035297659531906375,0.006393178635727145,0.0,0.001239247849569914,0.6511904642674753,0.0
108.0,3.2320304546101855,0.5629824720591811,2.406039650774081,0.0,2.325238191772216,0.8825,0.0,0.1175,0.0,0.019104220844168837,0.0,0.015882776555311062,0.0003153430686137227,0.0,0.004968033606721344,0.32055948497598263,0.0
109.0,7.585846460095336,0.5336420871487877,3.0318219766674734,0.0,3.19946680823541,0.3275,0.0,0.6725,0.0,0.025798959791958394,0.0,0.05544428885777155,0.003124504900980196,0.0,0.0016463492698539706,0.06387581573163477,0.0
110.0,10.561543897377776,0.5343183400788712,3.6048519646333665,0.0,1.0249652515149623,0.5475,0.0,0.4525,0.0,0.04169773954790958,0.0,0.014832366473294657,0.008767013402680535,0.0,0.002687137427485497,0.9144458948477389,0.0
111.0,11.666001090441858,0.4485130217409732,5.437028908786321,0.0,5.760068145382838,0.06875,0.0,0.93125,0.0,0.014173834766953393,0.0,0.03332666533306661,0.001040888177635527,0.0,0.0027463692738547707,0.8561050831515086,0.0
112.0,10.471536941121714,0.62987471674395,5.3909545384393605,0.0,1.7168279285355397,0.69125,0.0,0.30875,0.0,0.04612822564512903,0.0,0.05296579315863172,0.005057431486297259,0.0,0.0021437087417483496,0.9377034396506364,0.0
113.0,5.726041995190747,0.33702603931254516,8.238257639300882,0.0,3.0493957681722708,0.51375,0.0,0.48625,0.0,0.02515203040608122,0.0,0.02421524304860972,0.0037477295459091816,0.0,0.0008518903780756152,0.134914009669231,0.0
114.0,9.79522672163533,0.3404247880922935,4.104722021885878,0.0,1.318017856337738,0.6975,0.0,0.3025,0.0,0.013575915183036608,0.0,0.046557111422284456,0.0031524104820964192,0.0,0.0017751550310062011,0.540547573462798,0.0
115.0,17.574047846832354,0.34942429287986376,7.109351368621607,0.0,3.3141412503979057,0.50125,0.0,0.49875,0.0,0.04353070614122825,0.0,0.04621484296859371,0.003200780156031206,0.0,0.0014056611322264452,0.9841807810527899,0.0
116.0,17.391650756388064,0.50245013937811,8.009826484771246,0.0,2.355002738880084,0.06,0.0,0.94,0.0,0.04700060012002401,0.0,0.04948409681936387,0.007353130626125224,0.0,0.00426007201440288,0.7624284071344894,0.0
